transaction_id;transaction_date;transaction_time;transaction_qty;store_location;product_id;unit_price;product_category;product_type
1337;03.01.2023;13:20:01;2;Astoria;23;2,5;Coffee;Drip coffee
1338;03.01.2023;13:20:13;1;Astoria;34;2,45;Coffee;Premium brewed coffee
1339;03.01.2023;13:24:10;1;Astoria;55;4;Tea;Brewed Chai tea
1340;03.01.2023;13:26:51;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
1341;03.01.2023;13:26:51;1;Hell's Kitchen;70;3,25;Bakery;Scone
1342;03.01.2023;13:28:12;1;Astoria;38;3,75;Coffee;Barista Espresso
1343;03.01.2023;13:31:04;1;Lower Manhattan;43;3;Tea;Brewed herbal tea
1344;03.01.2023;13:31:04;1;Lower Manhattan;74;3,5;Bakery;Biscotti
1345;03.01.2023;13:34:08;1;Hell's Kitchen;37;3;Coffee;Barista Espresso
1346;03.01.2023;13:38:29;2;Astoria;50;2,5;Tea;Brewed Black tea
1347;03.01.2023;13:39:52;1;Hell's Kitchen;29;2,5;Coffee;Gourmet brewed coffee
1348;03.01.2023;13:41:00;1;Astoria;55;4;Tea;Brewed Chai tea
1349;03.01.2023;13:44:19;1;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea
1350;03.01.2023;13:45:54;2;Astoria;43;3;Tea;Brewed herbal tea
1351;03.01.2023;13:48:42;2;Astoria;26;3;Coffee;Organic brewed coffee
1352;03.01.2023;13:48:44;2;Hell's Kitchen;42;2,5;Tea;Brewed herbal tea
1353;03.01.2023;13:48:44;1;Hell's Kitchen;73;3,75;Bakery;Pastry
1354;03.01.2023;13:52:13;1;Astoria;54;2,5;Tea;Brewed Chai tea
1355;03.01.2023;13:52:13;1;Astoria;75;3,5;Bakery;Pastry
1356;03.01.2023;13:57:02;2;Astoria;27;3,5;Coffee;Organic brewed coffee
1357;03.01.2023;13:57:16;2;Astoria;48;2,5;Tea;Brewed Black tea
1358;03.01.2023;13:57:24;2;Astoria;57;3,1;Tea;Brewed Chai tea
1359;03.01.2023;13:57:28;1;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea
1360;03.01.2023;13:58:14;1;Astoria;45;3;Tea;Brewed herbal tea
1361;03.01.2023;13:59:44;1;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee
1362;03.01.2023;14:00:27;1;Astoria;55;4;Tea;Brewed Chai tea
1363;03.01.2023;14:03:06;2;Astoria;26;3;Coffee;Organic brewed coffee
1364;03.01.2023;14:03:48;2;Astoria;49;3;Tea;Brewed Black tea
1365;03.01.2023;14:03:54;1;Astoria;56;2,55;Tea;Brewed Chai tea
1366;03.01.2023;14:04:38;2;Lower Manhattan;38;3,75;Coffee;Barista Espresso
1367;03.01.2023;14:04:48;2;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
1368;03.01.2023;14:06:01;2;Astoria;49;3;Tea;Brewed Black tea
1369;03.01.2023;14:07:15;1;Astoria;37;3;Coffee;Barista Espresso
1370;03.01.2023;14:08:26;1;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
1371;03.01.2023;14:09:18;1;Hell's Kitchen;42;2,5;Tea;Brewed herbal tea
1372;03.01.2023;14:09:52;1;Hell's Kitchen;56;2,55;Tea;Brewed Chai tea
1373;03.01.2023;14:10:19;1;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
1374;03.01.2023;14:13:15;2;Astoria;24;3;Coffee;Drip coffee
1375;03.01.2023;14:13:47;2;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
1376;03.01.2023;14:13:47;1;Lower Manhattan;72;3,25;Bakery;Scone
1377;03.01.2023;14:14:01;2;Lower Manhattan;48;2,5;Tea;Brewed Black tea
1378;03.01.2023;14:15:05;2;Astoria;57;3,1;Tea;Brewed Chai tea
1379;03.01.2023;14:15:50;2;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea
1380;03.01.2023;14:17:42;1;Lower Manhattan;41;4,25;Coffee;Barista Espresso
1381;03.01.2023;14:18:47;2;Lower Manhattan;35;3,1;Coffee;Premium brewed coffee
1382;03.01.2023;14:18:47;1;Lower Manhattan;71;3,75;Bakery;Pastry
1383;03.01.2023;14:18:58;2;Astoria;57;3,1;Tea;Brewed Chai tea
1384;03.01.2023;14:19:44;2;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate
1385;03.01.2023;14:21:57;2;Astoria;38;3,75;Coffee;Barista Espresso
1386;03.01.2023;14:22:00;2;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee
1387;03.01.2023;14:22:00;1;Lower Manhattan;79;3,75;Bakery;Scone
1388;03.01.2023;14:22:48;2;Lower Manhattan;26;3;Coffee;Organic brewed coffee
1389;03.01.2023;14:23:43;2;Astoria;32;3;Coffee;Gourmet brewed coffee
1390;03.01.2023;14:23:54;2;Hell's Kitchen;42;2,5;Tea;Brewed herbal tea
1391;03.01.2023;14:24:01;2;Hell's Kitchen;23;2,5;Coffee;Drip coffee
1392;03.01.2023;14:24:01;1;Hell's Kitchen;74;3,5;Bakery;Biscotti
1393;03.01.2023;14:24:14;1;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
1394;03.01.2023;14:28:01;2;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea
1395;03.01.2023;14:30:24;2;Astoria;27;3,5;Coffee;Organic brewed coffee
1396;03.01.2023;14:30:38;1;Hell's Kitchen;37;3;Coffee;Barista Espresso
1397;03.01.2023;14:31:14;2;Astoria;37;3;Coffee;Barista Espresso
1398;03.01.2023;14:33:36;2;Hell's Kitchen;45;3;Tea;Brewed herbal tea
1399;03.01.2023;14:34:28;1;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee
1400;03.01.2023;14:35:13;2;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee
1401;03.01.2023;14:37:12;1;Astoria;41;4,25;Coffee;Barista Espresso
1402;03.01.2023;14:38:17;1;Astoria;40;3,75;Coffee;Barista Espresso
1403;03.01.2023;14:38:17;1;Astoria;74;3,5;Bakery;Biscotti
1404;03.01.2023;14:41:47;2;Astoria;36;3,75;Coffee;Premium brewed coffee
1405;03.01.2023;14:42:59;1;Lower Manhattan;51;3;Tea;Brewed Black tea
1406;03.01.2023;14:43:48;2;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate
1407;03.01.2023;14:44:43;1;Astoria;27;3,5;Coffee;Organic brewed coffee
1408;03.01.2023;14:44:43;1;Astoria;70;3,25;Bakery;Scone
1409;03.01.2023;14:45:14;1;Astoria;37;3;Coffee;Barista Espresso
1410;03.01.2023;14:47:09;2;Astoria;26;3;Coffee;Organic brewed coffee
1411;03.01.2023;14:47:10;1;Astoria;55;4;Tea;Brewed Chai tea
1412;03.01.2023;14:47:10;1;Astoria;76;3,5;Bakery;Biscotti
1413;03.01.2023;14:47:45;2;Hell's Kitchen;24;3;Coffee;Drip coffee
1414;03.01.2023;14:47:45;1;Hell's Kitchen;78;4,5;Bakery;Scone
1415;03.01.2023;14:48:23;2;Lower Manhattan;56;2,55;Tea;Brewed Chai tea
1416;03.01.2023;14:48:30;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
1417;03.01.2023;14:49:31;1;Hell's Kitchen;60;3,75;Drinking Chocolate;Hot chocolate
1418;03.01.2023;14:49:39;2;Hell's Kitchen;87;3;Coffee;Barista Espresso
1419;03.01.2023;14:51:06;2;Lower Manhattan;47;3;Tea;Brewed Green tea
1420;03.01.2023;14:53:17;2;Hell's Kitchen;35;3,1;Coffee;Premium brewed coffee
1421;03.01.2023;14:53:17;1;Hell's Kitchen;72;3,25;Bakery;Scone
1422;03.01.2023;14:53:51;2;Astoria;44;2,5;Tea;Brewed herbal tea
1423;03.01.2023;14:53:52;1;Astoria;42;2,5;Tea;Brewed herbal tea
1424;03.01.2023;14:54:41;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
1425;03.01.2023;14:54:59;1;Astoria;34;2,45;Coffee;Premium brewed coffee
1426;03.01.2023;14:55:03;1;Lower Manhattan;51;3;Tea;Brewed Black tea
1427;03.01.2023;14:56:33;1;Astoria;54;2,5;Tea;Brewed Chai tea
1428;03.01.2023;14:57:23;1;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea
1429;03.01.2023;14:57:49;2;Lower Manhattan;57;3,1;Tea;Brewed Chai tea
1430;03.01.2023;15:00:04;2;Lower Manhattan;36;3,75;Coffee;Premium brewed coffee
1431;03.01.2023;15:01:43;1;Hell's Kitchen;41;4,25;Coffee;Barista Espresso
1432;03.01.2023;15:01:43;1;Hell's Kitchen;76;3,5;Bakery;Biscotti
1433;03.01.2023;15:02:09;1;Astoria;48;2,5;Tea;Brewed Black tea
1434;03.01.2023;15:02:09;1;Astoria;70;3,25;Bakery;Scone
1435;03.01.2023;15:02:34;1;Astoria;24;3;Coffee;Drip coffee
1436;03.01.2023;15:03:23;1;Astoria;53;3;Tea;Brewed Chai tea
1437;03.01.2023;15:04:07;2;Lower Manhattan;43;3;Tea;Brewed herbal tea
1438;03.01.2023;15:05:33;2;Hell's Kitchen;87;3;Coffee;Barista Espresso
1439;03.01.2023;15:06:00;1;Astoria;25;2,2;Coffee;Organic brewed coffee
1440;03.01.2023;15:06:37;1;Lower Manhattan;49;3;Tea;Brewed Black tea
1441;03.01.2023;15:06:37;1;Lower Manhattan;75;3,5;Bakery;Pastry
1442;03.01.2023;15:07:41;1;Astoria;47;3;Tea;Brewed Green tea
1443;03.01.2023;15:08:18;1;Astoria;46;2,5;Tea;Brewed Green tea
1444;03.01.2023;15:08:18;1;Astoria;69;3,25;Bakery;Biscotti
1445;03.01.2023;15:10:02;2;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee
1446;03.01.2023;15:10:51;2;Hell's Kitchen;30;3;Coffee;Gourmet brewed coffee
1447;03.01.2023;15:11:28;2;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
1448;03.01.2023;15:11:28;1;Hell's Kitchen;77;3;Bakery;Scone
1449;03.01.2023;15:13:22;2;Astoria;48;2,5;Tea;Brewed Black tea
1450;03.01.2023;15:13:46;2;Lower Manhattan;37;3;Coffee;Barista Espresso
1451;03.01.2023;15:15:01;2;Hell's Kitchen;45;3;Tea;Brewed herbal tea
1452;03.01.2023;15:15:39;1;Astoria;57;3,1;Tea;Brewed Chai tea
1453;03.01.2023;15:15:48;2;Lower Manhattan;34;2,45;Coffee;Premium brewed coffee
1454;03.01.2023;15:17:03;1;Lower Manhattan;58;3,5;Drinking Chocolate;Hot chocolate
1455;03.01.2023;15:17:03;1;Lower Manhattan;78;4,5;Bakery;Scone
1456;03.01.2023;15:18:13;2;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
1457;03.01.2023;15:19:17;1;Lower Manhattan;47;3;Tea;Brewed Green tea
1458;03.01.2023;15:19:17;1;Lower Manhattan;79;3,75;Bakery;Scone
1459;03.01.2023;15:19:59;1;Hell's Kitchen;48;2,5;Tea;Brewed Black tea
1460;03.01.2023;15:23:04;2;Astoria;54;2,5;Tea;Brewed Chai tea
1461;03.01.2023;15:24:23;1;Astoria;29;2,5;Coffee;Gourmet brewed coffee
1462;03.01.2023;15:24:48;2;Astoria;41;4,25;Coffee;Barista Espresso
1463;03.01.2023;15:26:58;2;Astoria;29;2,5;Coffee;Gourmet brewed coffee
1464;03.01.2023;15:27:29;2;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
1465;03.01.2023;15:28:42;2;Lower Manhattan;31;2,2;Coffee;Gourmet brewed coffee
1466;03.01.2023;15:29:25;2;Astoria;27;3,5;Coffee;Organic brewed coffee
1467;03.01.2023;15:30:42;2;Lower Manhattan;22;2;Coffee;Drip coffee
1468;03.01.2023;15:32:00;2;Astoria;25;2,2;Coffee;Organic brewed coffee
1469;03.01.2023;15:32:00;1;Astoria;79;3,75;Bakery;Scone
1470;03.01.2023;15:33:20;2;Astoria;22;2;Coffee;Drip coffee
1471;03.01.2023;15:33:20;1;Hell's Kitchen;54;2,5;Tea;Brewed Chai tea
1472;03.01.2023;15:33:20;1;Hell's Kitchen;74;3,5;Bakery;Biscotti
1473;03.01.2023;15:33:40;2;Lower Manhattan;38;3,75;Coffee;Barista Espresso
1474;03.01.2023;15:35:23;1;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee
1475;03.01.2023;15:35:49;2;Astoria;43;3;Tea;Brewed herbal tea
1476;03.01.2023;15:36:04;1;Astoria;53;3;Tea;Brewed Chai tea
1477;03.01.2023;15:36:32;1;Hell's Kitchen;44;2,5;Tea;Brewed herbal tea
1478;03.01.2023;15:37:29;1;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
1479;03.01.2023;15:37:29;1;Astoria;69;3,25;Bakery;Biscotti
1480;03.01.2023;15:39:00;1;Hell's Kitchen;23;2,5;Coffee;Drip coffee
1481;03.01.2023;15:41:00;2;Hell's Kitchen;43;3;Tea;Brewed herbal tea
1482;03.01.2023;15:43:32;1;Astoria;55;4;Tea;Brewed Chai tea
1483;03.01.2023;15:43:40;2;Astoria;54;2,5;Tea;Brewed Chai tea
1484;03.01.2023;15:45:20;1;Hell's Kitchen;58;3,5;Drinking Chocolate;Hot chocolate
1485;03.01.2023;15:45:57;2;Lower Manhattan;29;2,5;Coffee;Gourmet brewed coffee
1486;03.01.2023;15:46:51;1;Hell's Kitchen;87;3;Coffee;Barista Espresso
1487;03.01.2023;15:46:51;1;Hell's Kitchen;77;3;Bakery;Scone
1488;03.01.2023;15:47:58;2;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
1489;03.01.2023;15:47:58;1;Hell's Kitchen;76;3,5;Bakery;Biscotti
1490;03.01.2023;15:48:24;2;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
1491;03.01.2023;15:48:25;1;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate
1492;03.01.2023;15:48:46;2;Lower Manhattan;55;4;Tea;Brewed Chai tea
1493;03.01.2023;15:49:11;1;Lower Manhattan;59;4,5;Drinking Chocolate;Hot chocolate
1494;03.01.2023;15:51:55;1;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
1495;03.01.2023;15:52:01;1;Astoria;43;3;Tea;Brewed herbal tea
1496;03.01.2023;15:53:19;1;Astoria;56;2,55;Tea;Brewed Chai tea
1497;03.01.2023;15:55:15;1;Hell's Kitchen;34;2,45;Coffee;Premium brewed coffee
1498;03.01.2023;15:55:31;1;Lower Manhattan;30;3;Coffee;Gourmet brewed coffee
1499;03.01.2023;15:55:36;1;Lower Manhattan;58;3,5;Drinking Chocolate;Hot chocolate
1500;03.01.2023;15:55:59;2;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
1501;03.01.2023;15:57:20;2;Lower Manhattan;87;3;Coffee;Barista Espresso
1502;03.01.2023;15:58:24;2;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
1503;03.01.2023;15:58:31;2;Astoria;40;3,75;Coffee;Barista Espresso
1504;03.01.2023;16:00:06;2;Hell's Kitchen;24;3;Coffee;Drip coffee
1505;03.01.2023;16:00:44;1;Lower Manhattan;26;3;Coffee;Organic brewed coffee
1506;03.01.2023;16:03:08;1;Astoria;25;2,2;Coffee;Organic brewed coffee
1507;03.01.2023;16:04:22;2;Astoria;27;3,5;Coffee;Organic brewed coffee
1508;03.01.2023;16:07:48;2;Lower Manhattan;38;3,75;Coffee;Barista Espresso
1509;03.01.2023;16:08:18;1;Hell's Kitchen;47;3;Tea;Brewed Green tea
1510;03.01.2023;16:13:17;1;Astoria;47;3;Tea;Brewed Green tea
1511;03.01.2023;16:13:17;1;Astoria;76;3,5;Bakery;Biscotti
1512;03.01.2023;16:14:44;1;Lower Manhattan;45;3;Tea;Brewed herbal tea
1513;03.01.2023;16:15:10;1;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
1514;03.01.2023;16:16:00;1;Hell's Kitchen;60;3,75;Drinking Chocolate;Hot chocolate
1515;03.01.2023;16:16:00;1;Hell's Kitchen;76;3,5;Bakery;Biscotti
1516;03.01.2023;16:16:52;1;Astoria;43;3;Tea;Brewed herbal tea
1517;03.01.2023;16:21:27;1;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
1518;03.01.2023;16:22:03;1;Astoria;37;3;Coffee;Barista Espresso
1519;03.01.2023;16:22:58;2;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
1520;03.01.2023;16:23:10;1;Lower Manhattan;39;4,25;Coffee;Barista Espresso
1521;03.01.2023;16:23:10;1;Lower Manhattan;77;3;Bakery;Scone
1522;03.01.2023;16:23:27;2;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee
1523;03.01.2023;16:24:45;2;Hell's Kitchen;53;3;Tea;Brewed Chai tea
1524;03.01.2023;16:24:45;1;Hell's Kitchen;75;3,5;Bakery;Pastry
1525;03.01.2023;16:25:31;1;Hell's Kitchen;53;3;Tea;Brewed Chai tea
1526;03.01.2023;16:25:47;2;Astoria;49;3;Tea;Brewed Black tea
1527;03.01.2023;16:29:14;2;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
1528;03.01.2023;16:29:19;2;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
1529;03.01.2023;16:29:19;1;Lower Manhattan;72;3,25;Bakery;Scone
1530;03.01.2023;16:29:24;1;Astoria;54;2,5;Tea;Brewed Chai tea
1531;03.01.2023;16:29:35;2;Astoria;36;3,75;Coffee;Premium brewed coffee
1532;03.01.2023;16:30:03;1;Hell's Kitchen;50;2,5;Tea;Brewed Black tea
1533;03.01.2023;16:31:06;1;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
1534;03.01.2023;16:31:06;1;Hell's Kitchen;71;3,75;Bakery;Pastry
1535;03.01.2023;16:31:41;1;Astoria;54;2,5;Tea;Brewed Chai tea
1536;03.01.2023;16:32:29;2;Astoria;51;3;Tea;Brewed Black tea
1537;03.01.2023;16:33:26;1;Lower Manhattan;30;3;Coffee;Gourmet brewed coffee
1538;03.01.2023;16:34:56;1;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
1539;03.01.2023;16:34:56;1;Lower Manhattan;75;3,5;Bakery;Pastry
1540;03.01.2023;16:35:23;1;Hell's Kitchen;32;3;Coffee;Gourmet brewed coffee
1541;03.01.2023;16:35:23;1;Hell's Kitchen;79;3,75;Bakery;Scone
1542;03.01.2023;16:37:31;2;Astoria;36;3,75;Coffee;Premium brewed coffee
1543;03.01.2023;16:37:59;2;Hell's Kitchen;28;2;Coffee;Gourmet brewed coffee
1544;03.01.2023;16:37:59;1;Hell's Kitchen;73;3,75;Bakery;Pastry
1545;03.01.2023;16:39:44;1;Lower Manhattan;32;3;Coffee;Gourmet brewed coffee
1546;03.01.2023;16:40:42;2;Hell's Kitchen;26;3;Coffee;Organic brewed coffee
1547;03.01.2023;16:41:45;1;Hell's Kitchen;33;3,5;Coffee;Gourmet brewed coffee
1548;03.01.2023;16:42:17;2;Astoria;25;2,2;Coffee;Organic brewed coffee
1549;03.01.2023;16:43:22;1;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
1550;03.01.2023;16:43:36;1;Astoria;22;2;Coffee;Drip coffee
1551;03.01.2023;16:43:58;1;Lower Manhattan;46;2,5;Tea;Brewed Green tea
1552;03.01.2023;16:43:58;1;Lower Manhattan;71;3,75;Bakery;Pastry
1553;03.01.2023;16:48:31;2;Astoria;57;3,1;Tea;Brewed Chai tea
1554;03.01.2023;16:49:49;1;Lower Manhattan;45;3;Tea;Brewed herbal tea
1555;03.01.2023;16:50:27;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
1556;03.01.2023;16:50:47;2;Lower Manhattan;23;2,5;Coffee;Drip coffee
1557;03.01.2023;16:50:47;1;Lower Manhattan;77;3;Bakery;Scone
1558;03.01.2023;16:51:10;1;Astoria;30;3;Coffee;Gourmet brewed coffee
1559;03.01.2023;16:51:51;2;Hell's Kitchen;22;2;Coffee;Drip coffee
1560;03.01.2023;16:54:02;2;Hell's Kitchen;47;3;Tea;Brewed Green tea
1561;03.01.2023;16:54:58;2;Hell's Kitchen;53;3;Tea;Brewed Chai tea
1562;03.01.2023;16:55:17;1;Hell's Kitchen;61;4,75;Drinking Chocolate;Hot chocolate
1563;03.01.2023;16:58:19;1;Astoria;34;2,45;Coffee;Premium brewed coffee
1564;03.01.2023;16:59:26;2;Lower Manhattan;57;3,1;Tea;Brewed Chai tea
1565;03.01.2023;17:00:58;1;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
1566;03.01.2023;17:00:58;1;Lower Manhattan;79;3,75;Bakery;Scone
1567;03.01.2023;17:03:52;1;Astoria;41;4,25;Coffee;Barista Espresso
1568;03.01.2023;17:04:17;1;Astoria;31;2,2;Coffee;Gourmet brewed coffee
1569;03.01.2023;17:04:37;1;Lower Manhattan;58;3,5;Drinking Chocolate;Hot chocolate
1570;03.01.2023;17:04:43;2;Hell's Kitchen;58;3,5;Drinking Chocolate;Hot chocolate
1571;03.01.2023;17:04:43;1;Hell's Kitchen;78;4,5;Bakery;Scone
1572;03.01.2023;17:06:06;1;Lower Manhattan;56;2,55;Tea;Brewed Chai tea
1573;03.01.2023;17:06:38;2;Hell's Kitchen;39;4,25;Coffee;Barista Espresso
1574;03.01.2023;17:06:42;1;Hell's Kitchen;57;3,1;Tea;Brewed Chai tea
1575;03.01.2023;17:08:41;1;Lower Manhattan;25;2,2;Coffee;Organic brewed coffee
1576;03.01.2023;17:09:42;1;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea
1577;03.01.2023;17:10:42;1;Astoria;42;2,5;Tea;Brewed herbal tea
1578;03.01.2023;17:13:41;2;Lower Manhattan;54;2,5;Tea;Brewed Chai tea
1579;03.01.2023;17:15:25;1;Lower Manhattan;56;2,55;Tea;Brewed Chai tea
1580;03.01.2023;17:15:31;2;Lower Manhattan;87;3;Coffee;Barista Espresso
1581;03.01.2023;17:18:26;1;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea
1582;03.01.2023;17:18:26;1;Hell's Kitchen;75;3,5;Bakery;Pastry
1583;03.01.2023;17:19:24;1;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
1584;03.01.2023;17:21:34;2;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea
1585;03.01.2023;17:22:39;2;Astoria;60;3,75;Drinking Chocolate;Hot chocolate
1586;03.01.2023;17:23:03;2;Astoria;48;2,5;Tea;Brewed Black tea
1587;03.01.2023;17:24:14;2;Astoria;28;2;Coffee;Gourmet brewed coffee
1588;03.01.2023;17:25:29;2;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee
1589;03.01.2023;17:25:30;1;Lower Manhattan;28;2;Coffee;Gourmet brewed coffee
1590;03.01.2023;17:26:45;2;Lower Manhattan;27;3,5;Coffee;Organic brewed coffee
1591;03.01.2023;17:26:45;1;Lower Manhattan;77;3;Bakery;Scone
1592;03.01.2023;17:27:11;1;Hell's Kitchen;56;2,55;Tea;Brewed Chai tea
1593;03.01.2023;17:27:22;1;Lower Manhattan;61;4,75;Drinking Chocolate;Hot chocolate
1594;03.01.2023;17:27:24;2;Hell's Kitchen;50;2,5;Tea;Brewed Black tea
1595;03.01.2023;17:27:24;1;Hell's Kitchen;69;3,25;Bakery;Biscotti
1596;03.01.2023;17:28:50;2;Hell's Kitchen;37;3;Coffee;Barista Espresso
1597;03.01.2023;17:30:08;1;Astoria;48;2,5;Tea;Brewed Black tea
1598;03.01.2023;17:32:11;1;Hell's Kitchen;59;4,5;Drinking Chocolate;Hot chocolate
1599;03.01.2023;17:35:29;2;Hell's Kitchen;46;2,5;Tea;Brewed Green tea
1600;03.01.2023;17:35:46;1;Astoria;50;2,5;Tea;Brewed Black tea
1601;03.01.2023;17:35:46;1;Astoria;69;3,25;Bakery;Biscotti
1602;03.01.2023;17:38:55;1;Astoria;50;2,5;Tea;Brewed Black tea
1603;03.01.2023;17:39:49;2;Lower Manhattan;39;4,25;Coffee;Barista Espresso
1604;03.01.2023;17:40:08;1;Hell's Kitchen;24;3;Coffee;Drip coffee
1605;03.01.2023;17:40:15;1;Astoria;54;2,5;Tea;Brewed Chai tea
1606;03.01.2023;17:41:27;1;Astoria;41;4,25;Coffee;Barista Espresso
1607;03.01.2023;17:42:13;1;Astoria;35;3,1;Coffee;Premium brewed coffee
1608;03.01.2023;17:42:34;2;Lower Manhattan;45;3;Tea;Brewed herbal tea
1609;03.01.2023;17:44:32;1;Astoria;38;3,75;Coffee;Barista Espresso
1610;03.01.2023;17:53:41;1;Astoria;52;2,5;Tea;Brewed Chai tea
1611;03.01.2023;17:55:24;2;Lower Manhattan;58;3,5;Drinking Chocolate;Hot chocolate
1612;03.01.2023;17:55:59;1;Astoria;31;2,2;Coffee;Gourmet brewed coffee
1613;03.01.2023;17:56:21;1;Astoria;38;3,75;Coffee;Barista Espresso
1614;03.01.2023;17:57:08;1;Lower Manhattan;51;3;Tea;Brewed Black tea
1615;03.01.2023;17:58:41;1;Lower Manhattan;51;3;Tea;Brewed Black tea
1616;03.01.2023;17:59:02;2;Hell's Kitchen;40;3,75;Coffee;Barista Espresso
1617;03.01.2023;17:59:02;1;Hell's Kitchen;73;3,75;Bakery;Pastry
1618;03.01.2023;18:00:57;1;Astoria;39;4,25;Coffee;Barista Espresso
1619;03.01.2023;18:01:19;2;Astoria;37;3;Coffee;Barista Espresso
1620;03.01.2023;18:01:37;1;Astoria;49;3;Tea;Brewed Black tea
1621;03.01.2023;18:01:58;1;Astoria;42;2,5;Tea;Brewed herbal tea
1622;03.01.2023;18:02:52;1;Astoria;30;3;Coffee;Gourmet brewed coffee
1623;03.01.2023;18:03:28;1;Astoria;31;2,2;Coffee;Gourmet brewed coffee
1624;03.01.2023;18:07:36;2;Hell's Kitchen;38;3,75;Coffee;Barista Espresso
1625;03.01.2023;18:07:48;2;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
1626;03.01.2023;18:12:02;1;Astoria;42;2,5;Tea;Brewed herbal tea
1627;03.01.2023;18:14:14;1;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
1628;03.01.2023;18:16:50;2;Astoria;59;4,5;Drinking Chocolate;Hot chocolate
1629;03.01.2023;18:17:17;1;Lower Manhattan;51;3;Tea;Brewed Black tea
1630;03.01.2023;18:17:17;1;Lower Manhattan;74;3,5;Bakery;Biscotti
1631;03.01.2023;18:18:00;2;Hell's Kitchen;31;2,2;Coffee;Gourmet brewed coffee
1632;03.01.2023;18:18:29;2;Hell's Kitchen;25;2,2;Coffee;Organic brewed coffee
1633;03.01.2023;18:20:26;1;Astoria;57;3,1;Tea;Brewed Chai tea
1634;03.01.2023;18:20:48;1;Astoria;47;3;Tea;Brewed Green tea
1635;03.01.2023;18:22:37;2;Astoria;30;3;Coffee;Gourmet brewed coffee
1636;03.01.2023;18:26:13;2;Astoria;23;2,5;Coffee;Drip coffee
1637;03.01.2023;18:27:27;2;Astoria;51;3;Tea;Brewed Black tea
1638;03.01.2023;18:29:24;1;Astoria;25;2,2;Coffee;Organic brewed coffee
1639;03.01.2023;18:30:40;1;Astoria;58;3,5;Drinking Chocolate;Hot chocolate
1640;03.01.2023;18:32:23;1;Hell's Kitchen;43;3;Tea;Brewed herbal tea
1641;03.01.2023;18:34:55;2;Hell's Kitchen;52;2,5;Tea;Brewed Chai tea
1642;03.01.2023;18:37:32;1;Hell's Kitchen;37;3;Coffee;Barista Espresso
1643;03.01.2023;18:39:35;1;Hell's Kitchen;87;3;Coffee;Barista Espresso
1644;03.01.2023;18:40:45;2;Astoria;35;3,1;Coffee;Premium brewed coffee
1645;03.01.2023;18:42:28;1;Astoria;39;4,25;Coffee;Barista Espresso
1646;03.01.2023;18:44:21;2;Hell's Kitchen;27;3,5;Coffee;Organic brewed coffee
